X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-81.42308,29.02793,0,0,645,8,,,,,,,,,,,,,,,,,,,,,,
-81.42319,29.0276,0,0,646,8,,,,,,,,,,,,,,,,,,,,,,
-81.42359,29.02736,0,0,647,8,,,,,,,,,,,,,,,,,,,,,,
-81.4237,29.02706,0,0,648,8,,,,,,,,,,,,,,,,,,,,,,
-81.42389,29.0269,0,0,649,8,,,,,,,,,,,,,,,,,,,,,,
-81.42403,29.02672,0,0,650,8,,,,,,,,,,,,,,,,,,,,,,
-81.42427,29.02667,0,0,651,8,,,,,,,,,,,,,,,,,,,,,,
-81.42444,29.02639,0,0,652,8,,,,,,,,,,,,,,,,,,,,,,
-81.42481,29.02618,0,0,653,8,,,,,,,,,,,,,,,,,,,,,,
-81.42516,29.02612,0,0,654,8.66,,,,,,,,,,,,,,,,,,,,,,
-81.42535,29.02609,0,0,655,8,,,,,,,,,,,,,,,,,,,,,,
-81.42565,29.0258,0,0,656,8,,,,,,,,,,,,,,,,,,,,,,
-81.4259,29.02574,0,0,657,8,,,,,,,,,,,,,,,,,,,,,,
-81.42585,29.02538,0,0,658,8.1,,,,,,,,,,,,,,,,,,,,,,
-81.42574,29.02523,0,0,659,8,,,,,,,,,,,,,,,,,,,,,,
-81.42564,29.02477,0,0,660,9,,,,,,,,,,,,,,,,,,,,,,
-81.42552,29.02465,0,0,661,9,,,,,,,,,,,,,,,,,,,,,,
-81.42529,29.02448,0,0,662,8.47,,,,,,,,,,,,,,,,,,,,,,
-81.42499,29.02412,0,0,663,9,,,,,,,,,,,,,,,,,,,,,,
-81.42481,29.02387,0,0,664,9,,,,,,,,,,,,,,,,,,,,,,
-81.42459,29.02354,0,0,665,9,,,,,,,,,,,,,,,,,,,,,,
-81.42396,29.02291,0,0,666,9,,,,,,,,,,,,,,,,,,,,,,
-81.42338,29.02237,0,0,667,9,,,,,,,,,,,,,,,,,,,,,,
-81.42253,29.02153,0,0,668,9,,,,,,,,,,,,,,,,,,,,,,
-81.42184,29.02079,0,0,669,9,,,,,,,,,,,,,,,,,,,,,,
-81.42083,29.01969,0,0,670,10,,,,,,,,,,,,,,,,,,,,,,
-81.42013,29.01897,0,0,671,10,,,,,,,,,,,,,,,,,,,,,,
-81.41931,29.0182,0,0,672,9.51,,,,,,,,,,,,,,,,,,,,,,
-81.41839,29.01728,0,0,673,9,,,,,,,,,,,,,,,,,,,,,,
-81.41824,29.01722,0,0,674,9,,,,,,,,,,,,,,,,,,,,,,
-81.41812,29.01718,0,0,675,9,,,,,,,,,,,,,,,,,,,,,,
-81.41801,29.01716,0,0,676,9,,,,,,,,,,,,,,,,,,,,,,
-81.41793,29.01719,0,0,677,9,,,,,,,,,,,,,,,,,,,,,,
-81.41784,29.01718,0,0,678,9,,,,,,,,,,,,,,,,,,,,,,
-81.41775,29.01719,0,0,679,9,,,,,,,,,,,,,,,,,,,,,,
-81.41742,29.01743,0,0,680,9,,,,,,,,,,,,,,,,,,,,,,
-81.41723,29.01763,0,0,681,8.97,,,,,,,,,,,,,,,,,,,,,,
-81.41714,29.01771,0,0,682,8.73,,,,,,,,,,,,,,,,,,,,,,
-81.41714,29.01771,0,0,683,8.73,,,,,,,,,,,,,,,,,,,,,,
-81.41671,29.01774,0,0,684,9,,,,,,,,,,,,,,,,,,,,,,
-81.41624,29.01768,0,0,685,9,,,,,,,,,,,,,,,,,,,,,,
-81.41586,29.01765,0,0,686,8,,,,,,,,,,,,,,,,,,,,,,
-81.41502,29.01725,0,0,687,8,,,,,,,,,,,,,,,,,,,,,,
-81.4148,29.01716,0,0,688,8,,,,,,,,,,,,,,,,,,,,,,
-81.41464,29.0171,0,0,689,8,,,,,,,,,,,,,,,,,,,,,,
-81.41459,29.01702,0,0,690,8,,,,,,,,,,,,,,,,,,,,,,
-81.41454,29.01698,0,0,691,8,,,,,,,,,,,,,,,,,,,,,,
-81.41447,29.01696,0,0,692,8,,,,,,,,,,,,,,,,,,,,,,
-81.41441,29.01693,0,0,693,8,,,,,,,,,,,,,,,,,,,,,,
-81.41433,29.01691,0,0,694,8,,,,,,,,,,,,,,,,,,,,,,
-81.41428,29.01688,0,0,695,8,,,,,,,,,,,,,,,,,,,,,,
-81.41414,29.01684,0,0,696,8,,,,,,,,,,,,,,,,,,,,,,
-81.41407,29.01677,0,0,697,8,,,,,,,,,,,,,,,,,,,,,,
-81.414,29.01671,0,0,698,8,,,,,,,,,,,,,,,,,,,,,,
-81.41397,29.01665,0,0,699,8,,,,,,,,,,,,,,,,,,,,,,
-81.4138,29.01645,0,0,700,8,,,,,,,,,,,,,,,,,,,,,,
-81.4137,29.01626,0,0,701,7,,,,,,,,,,,,,,,,,,,,,,
-81.41365,29.01615,0,0,702,7,,,,,,,,,,,,,,,,,,,,,,
-81.41363,29.01608,0,0,703,7,,,,,,,,,,,,,,,,,,,,,,
-81.41363,29.01608,0,0,704,7,,,,,,,,,,,,,,,,,,,,,,
-81.41348,29.01584,0,0,705,7,,,,,,,,,,,,,,,,,,,,,,
-81.413,29.01575,0,0,706,7,,,,,,,,,,,,,,,,,,,,,,
-81.41276,29.0156,0,0,707,6,,,,,,,,,,,,,,,,,,,,,,
-81.41246,29.01544,0,0,708,6,,,,,,,,,,,,,,,,,,,,,,
-81.41261,29.01498,0,0,709,6,,,,,,,,,,,,,,,,,,,,,,
-81.41254,29.01477,0,0,710,6,,,,,,,,,,,,,,,,,,,,,,
-81.41238,29.01466,0,0,711,5.8,,,,,,,,,,,,,,,,,,,,,,
-81.41221,29.01433,0,0,712,5,,,,,,,,,,,,,,,,,,,,,,
-81.41206,29.01399,0,0,713,5,,,,,,,,,,,,,,,,,,,,,,
-81.41202,29.01369,0,0,714,5,,,,,,,,,,,,,,,,,,,,,,
-81.41185,29.01311,0,0,715,6,,,,,,,,,,,,,,,,,,,,,,
-81.41173,29.01284,0,0,716,6,,,,,,,,,,,,,,,,,,,,,,
-81.41137,29.01281,0,0,717,6,,,,,,,,,,,,,,,,,,,,,,
-81.41111,29.01274,0,0,718,6,,,,,,,,,,,,,,,,,,,,,,
-81.41078,29.01285,0,0,719,6,,,,,,,,,,,,,,,,,,,,,,
-81.4106,29.01292,0,0,720,6,,,,,,,,,,,,,,,,,,,,,,
-81.41049,29.01299,0,0,721,6,,,,,,,,,,,,,,,,,,,,,,
-81.41037,29.01317,0,0,722,5,,,,,,,,,,,,,,,,,,,,,,
-81.41025,29.01334,0,0,723,5,,,,,,,,,,,,,,,,,,,,,,
-81.41015,29.01347,0,0,724,4.52,,,,,,,,,,,,,,,,,,,,,,
-81.40999,29.01346,0,0,725,4.96,,,,,,,,,,,,,,,,,,,,,,
-81.40988,29.0135,0,0,726,4.14,,,,,,,,,,,,,,,,,,,,,,
-81.40975,29.01359,0,0,727,3.77,,,,,,,,,,,,,,,,,,,,,,
-81.4096,29.0137,0,0,728,4.97,,,,,,,,,,,,,,,,,,,,,,
-81.40951,29.01382,0,0,729,4.22,,,,,,,,,,,,,,,,,,,,,,
-81.40943,29.01388,0,0,730,4.24,,,,,,,,,,,,,,,,,,,,,,
-81.40934,29.01402,0,0,731,4,,,,,,,,,,,,,,,,,,,,,,
-81.40926,29.01416,0,0,732,4,,,,,,,,,,,,,,,,,,,,,,
-81.40917,29.01424,0,0,733,4,,,,,,,,,,,,,,,,,,,,,,
-81.4091,29.01437,0,0,734,4,,,,,,,,,,,,,,,,,,,,,,
-81.40897,29.01447,0,0,735,4,,,,,,,,,,,,,,,,,,,,,,
-81.4088,29.01455,0,0,736,4,,,,,,,,,,,,,,,,,,,,,,
-81.40869,29.0146,0,0,737,4,,,,,,,,,,,,,,,,,,,,,,
-81.4085,29.01472,0,0,738,3.02,,,,,,,,,,,,,,,,,,,,,,
-81.40834,29.01483,0,0,739,3,,,,,,,,,,,,,,,,,,,,,,
-81.40819,29.01497,0,0,740,2.32,,,,,,,,,,,,,,,,,,,,,,
-81.40814,29.01505,0,0,741,2,,,,,,,,,,,,,,,,,,,,,,
-81.40813,29.01507,0,0,742,2,,,,,,,,,,,,,,,,,,,,,,
-81.40776,29.01523,0,0,743,1.1,,,,,,,,,,,,,,,,,,,,,,
-81.40743,29.01544,0,0,744,1,,,,,,,,,,,,,,,,,,,,,,
-81.40724,29.01549,0,0,745,1,,,,,,,,,,,,,,,,,,,,,,
-81.40701,29.01541,0,0,746,1,,,,,,,,,,,,,,,,,,,,,,
-81.40692,29.0154,0,0,747,1,,,,,,,,,,,,,,,,,,,,,,
-81.40692,29.0154,0,0,748,1,,,,,,,,,,,,,,,,,,,,,,
-81.40665,29.0153,0,0,749,1,,,,,,,,,,,,,,,,,,,,,,
-81.4064,29.0149,0,0,750,2,,,,,,,,,,,,,,,,,,,,,,
-81.40623,29.0146,0,0,751,2.09,,,,,,,,,,,,,,,,,,,,,,
-81.40554,29.01457,0,0,752,2,,,,,,,,,,,,,,,,,,,,,,
-81.40519,29.01448,0,0,753,1.64,,,,,,,,,,,,,,,,,,,,,,
-81.40485,29.0143,0,0,754,2,,,,,,,,,,,,,,,,,,,,,,
-81.40459,29.01423,0,0,755,1.32,,,,,,,,,,,,,,,,,,,,,,
-81.4045,29.01408,0,0,756,1.97,,,,,,,,,,,,,,,,,,,,,,
-81.40409,29.01386,0,0,757,1.43,,,,,,,,,,,,,,,,,,,,,,
-81.40388,29.01363,0,0,758,1.98,,,,,,,,,,,,,,,,,,,,,,
-81.40365,29.01336,0,0,759,2,,,,,,,,,,,,,,,,,,,,,,
-81.40327,29.01312,0,0,760,1.52,,,,,,,,,,,,,,,,,,,,,,
-81.4028,29.0129,0,0,761,1,,,,,,,,,,,,,,,,,,,,,,
-81.40247,29.01268,0,0,762,1,,,,,,,,,,,,,,,,,,,,,,
-81.40222,29.01256,0,0,763,1,,,,,,,,,,,,,,,,,,,,,,
-81.40185,29.01233,0,0,764,1,,,,,,,,,,,,,,,,,,,,,,
-81.40137,29.01228,0,0,765,1,,,,,,,,,,,,,,,,,,,,,,
-81.40091,29.01211,0,0,766,1,,,,,,,,,,,,,,,,,,,,,,
-81.40036,29.01201,0,0,767,1,,,,,,,,,,,,,,,,,,,,,,
-81.4001,29.01179,0,0,768,1.67,,,,,,,,,,,,,,,,,,,,,,
-81.39965,29.01165,0,0,769,2,,,,,,,,,,,,,,,,,,,,,,
-81.39926,29.01168,0,0,770,2,,,,,,,,,,,,,,,,,,,,,,
-81.39892,29.01162,0,0,771,2,,,,,,,,,,,,,,,,,,,,,,
-81.39845,29.01177,0,0,772,1.88,,,,,,,,,,,,,,,,,,,,,,
-81.39816,29.01186,0,0,773,1.08,,,,,,,,,,,,,,,,,,,,,,
-81.39771,29.01215,0,0,774,1,,,,,,,,,,,,,,,,,,,,,,
-81.39748,29.01233,0,0,775,1,,,,,,,,,,,,,,,,,,,,,,
-81.39719,29.01243,0,0,776,1,,,,,,,,,,,,,,,,,,,,,,
-81.39701,29.0125,0,0,777,1,,,,,,,,,,,,,,,,,,,,,,
-81.39652,29.01259,0,0,778,1.03,,,,,,,,,,,,,,,,,,,,,,
-81.3963,29.01271,0,0,779,1,,,,,,,,,,,,,,,,,,,,,,
-81.39599,29.0127,0,0,780,1,,,,,,,,,,,,,,,,,,,,,,
-81.39569,29.01274,0,0,781,1,,,,,,,,,,,,,,,,,,,,,,
-81.3954,29.01265,0,0,782,1,,,,,,,,,,,,,,,,,,,,,,
-81.3953,29.0125,0,0,783,1.24,,,,,,,,,,,,,,,,,,,,,,
-81.39507,29.01254,0,0,784,1.57,,,,,,,,,,,,,,,,,,,,,,
-81.39463,29.01245,0,0,785,1.54,,,,,,,,,,,,,,,,,,,,,,
-81.3943,29.01234,0,0,786,2,,,,,,,,,,,,,,,,,,,,,,
-81.39406,29.0123,0,0,787,2,,,,,,,,,,,,,,,,,,,,,,
-81.39374,29.01246,0,0,788,1.74,,,,,,,,,,,,,,,,,,,,,,
-81.39357,29.01263,0,0,789,2,,,,,,,,,,,,,,,,,,,,,,
-81.39323,29.01265,0,0,790,2,,,,,,,,,,,,,,,,,,,,,,
-81.3929,29.01275,0,0,791,2,,,,,,,,,,,,,,,,,,,,,,
-81.39272,29.01274,0,0,792,2,,,,,,,,,,,,,,,,,,,,,,
-81.39242,29.01278,0,0,793,2,,,,,,,,,,,,,,,,,,,,,,
-81.39234,29.0128,0,0,794,2,,,,,,,,,,,,,,,,,,,,,,
